text,target,category,polarity,_merge
"Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil.",Yemekleri,FOOD#QUALITY,negative,right_only
"Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil.",burgerler,FOOD#QUALITY,negative,right_only
Yemekleri eskiden daha güzeldi özellikle mantısı çok başarılıydı.,Yemekleri,FOOD#QUALITY,neutral,right_only
Yemekleri fena degil. Ozellikle zeytinyaglilari guzel. Galata cevresinde zeytinyagli veya ev yemegivari yiyebilecegimiz nadir yerlerden oldugu icin tercih ediyorduk. Ama dunyanin en yavas evlere servis hizmetini sunuyorlar. Hele de ogle saatinde 50 ile 70 dakika beklemeye hazir olun. Ogle saatleri degilse de 25-30 dk beklemeyi goze almak gerekiyor. En son soyledigimiz firinda makarnasi da kuru geldikten sonra bir daha siparis vermemeye karar verdik.,,FOOD#QUALITY,conflict,left_only
Yemekleri fena degil. Ozellikle zeytinyaglilari guzel. Galata cevresinde zeytinyagli veya ev yemegivari yiyebilecegimiz nadir yerlerden oldugu icin tercih ediyorduk. Ama dunyanin en yavas evlere servis hizmetini sunuyorlar. Hele de ogle saatinde 50 ile 70 dakika beklemeye hazir olun. Ogle saatleri degilse de 25-30 dk beklemeyi goze almak gerekiyor. En son soyledigimiz firinda makarnasi da kuru geldikten sonra bir daha siparis vermemeye karar verdik.,,SERVICE#GENERAL,negative,left_only
"Yemekleri standart , mudur tarzinda kapida bekleyen kisi soguk ve ters birisi... Bize bakan garson yuksek ses ile siparis almasi ayri bir entresan... Ayni tarz mekanlarda insan iliskileri fark yaratir.",,FOOD#QUALITY,neutral,left_only
"Yemekleri standart , mudur tarzinda kapida bekleyen kisi soguk ve ters birisi... Bize bakan garson yuksek ses ile siparis almasi ayri bir entresan... Ayni tarz mekanlarda insan iliskileri fark yaratir.",,SERVICE#GENERAL,negative,left_only
Yemekleri ve ozellikle ara sicaklari cok lezzetli.,Yemekleri,FOOD#QUALITY,positive,right_only
"Yemeklerin lezzetine inanamayacaksiniz, pastirma ile yapilan Topkapi kebabi çok iyidir.",Topkapi kebabi,FOOD#QUALITY,positive,right_only
Yemeklerin tadi tuzu yok. Ortam gürültüden ibaret. Garsonlar TV izlemekten size bakmiyor. Geçin allahaskina baska bir sürü yer var yenebilecek,,AMBIENCE#GENERAL,negative,left_only
Yemeklerin tadi tuzu yok. Ortam gürültüden ibaret. Garsonlar TV izlemekten size bakmiyor. Geçin allahaskina baska bir sürü yer var yenebilecek,,FOOD#QUALITY,negative,left_only
Yemeklerin tadi tuzu yok. Ortam gürültüden ibaret. Garsonlar TV izlemekten size bakmiyor. Geçin allahaskina baska bir sürü yer var yenebilecek,,RESTAURANT#GENERAL,negative,left_only
Yemeklerin tadi tuzu yok. Ortam gürültüden ibaret. Garsonlar TV izlemekten size bakmiyor. Geçin allahaskina baska bir sürü yer var yenebilecek,,SERVICE#GENERAL,negative,left_only
Yoğun olduğu günlerde(cumartes-pazar) gitmenizi tavsiye etmem. Lezzet değişiyor... Şubelerden en iyisi Pendik merkez ana şubesi iyidir.,,RESTAURANT#GENERAL,positive,left_only
"Yıllar önce keyifli mekan sayısı azken sıklıkla tercih ettiğimiz, mekan sayısı arttıkça da geri plana ittiğimiz mekanlardan. Bahçesi insana huzur veriyordu...",,AMBIENCE#GENERAL,positive,left_only
"Yıllar önce keyifli mekan sayısı azken sıklıkla tercih ettiğimiz, mekan sayısı arttıkça da geri plana ittiğimiz mekanlardan. Bahçesi insana huzur veriyordu...",,RESTAURANT#GENERAL,neutral,left_only
Yıllardır dizaynini aynen koruyan uskudardaki muhteşem yemekleri olan esnaf lokantasi. Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor. Ancak yemekleri gerçekten çok lezzetli. tatlilardan da irmik helvası ve fırında sutlaci öneririm.,,FOOD#QUALITY,positive,left_only
Yıllardır dizaynini aynen koruyan uskudardaki muhteşem yemekleri olan esnaf lokantasi. Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor. Ancak yemekleri gerçekten çok lezzetli. tatlilardan da irmik helvası ve fırında sutlaci öneririm.,,RESTAURANT#PRICES,negative,left_only
Yıllardır dizaynini aynen koruyan uskudardaki muhteşem yemekleri olan esnaf lokantasi. Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor. Ancak yemekleri gerçekten çok lezzetli. tatlilardan da irmik helvası ve fırında sutlaci öneririm.,,SERVICE#GENERAL,negative,left_only
Yıllardır İstanbul'daki favori pizzacım. Ben gittiğimde bir pizzayı hiç bir zaman kendim bitiremiyorum. Mesela 3 kişiysek genelde 2 pizza söylüyoruz. Birden çok pizza denemek adına pizzanın iki yarısını farklı yaptırın derim.,,FOOD#STYLE_OPTIONS,positive,left_only
Yıllardır İstanbul'daki favori pizzacım. Ben gittiğimde bir pizzayı hiç bir zaman kendim bitiremiyorum. Mesela 3 kişiysek genelde 2 pizza söylüyoruz. Birden çok pizza denemek adına pizzanın iki yarısını farklı yaptırın derim.,,RESTAURANT#GENERAL,positive,left_only
"Yılların Sampi'si, canım pide istediğimde eve sipariş için tercih ettiğim yerlerdendir. O zaman keşke başlangıçlarda menüde yer almasa! Beşiktaş'ta tam otobüs duraklarının arkasında olmasından dolayı ulaşımı çok kolay ve fiyatları elbette çok makul. İlk defa bir şubesine gidip oturup yemek yedim. Ben çıtır pide sevenlerdenim, dolayısıyla siparişi verirken özellikle rica ettim ve gerçekten de çitir çitir pide geldi. Ancak maalesef birlikte gittiğim arkadaşlarım hiç sevmezmiş çıtır pideyi ve tabii ki onların ki de çıtır geldi. Evet suçluyum! Tek ayak üstünde köşeme çekiliyorum! Neyse tadı paket servisten elbette çok daha iyidi neticede beklemeden yeme imkanınız var. Malzemesi bol, porsiyonu tam kıvamındaydı. Başlangıç olarak Lahmacun sipariş etmek istemiştik, ancak garson Lahmacunun Pide'den daha uzun sürdüğünü belirtti, çünkü hamuru taze açılıyormuş.",,FOOD#QUALITY,positive,left_only
"Yılların Sampi'si, canım pide istediğimde eve sipariş için tercih ettiğim yerlerdendir. O zaman keşke başlangıçlarda menüde yer almasa! Beşiktaş'ta tam otobüs duraklarının arkasında olmasından dolayı ulaşımı çok kolay ve fiyatları elbette çok makul. İlk defa bir şubesine gidip oturup yemek yedim. Ben çıtır pide sevenlerdenim, dolayısıyla siparişi verirken özellikle rica ettim ve gerçekten de çitir çitir pide geldi. Ancak maalesef birlikte gittiğim arkadaşlarım hiç sevmezmiş çıtır pideyi ve tabii ki onların ki de çıtır geldi. Evet suçluyum! Tek ayak üstünde köşeme çekiliyorum! Neyse tadı paket servisten elbette çok daha iyidi neticede beklemeden yeme imkanınız var. Malzemesi bol, porsiyonu tam kıvamındaydı. Başlangıç olarak Lahmacun sipariş etmek istemiştik, ancak garson Lahmacunun Pide'den daha uzun sürdüğünü belirtti, çünkü hamuru taze açılıyormuş.",,FOOD#STYLE_OPTIONS,positive,left_only
"Yılların Sampi'si, canım pide istediğimde eve sipariş için tercih ettiğim yerlerdendir. O zaman keşke başlangıçlarda menüde yer almasa! Beşiktaş'ta tam otobüs duraklarının arkasında olmasından dolayı ulaşımı çok kolay ve fiyatları elbette çok makul. İlk defa bir şubesine gidip oturup yemek yedim. Ben çıtır pide sevenlerdenim, dolayısıyla siparişi verirken özellikle rica ettim ve gerçekten de çitir çitir pide geldi. Ancak maalesef birlikte gittiğim arkadaşlarım hiç sevmezmiş çıtır pideyi ve tabii ki onların ki de çıtır geldi. Evet suçluyum! Tek ayak üstünde köşeme çekiliyorum! Neyse tadı paket servisten elbette çok daha iyidi neticede beklemeden yeme imkanınız var. Malzemesi bol, porsiyonu tam kıvamındaydı. Başlangıç olarak Lahmacun sipariş etmek istemiştik, ancak garson Lahmacunun Pide'den daha uzun sürdüğünü belirtti, çünkü hamuru taze açılıyormuş.",,LOCATION#GENERAL,positive,left_only
"Yılların Sampi'si, canım pide istediğimde eve sipariş için tercih ettiğim yerlerdendir. O zaman keşke başlangıçlarda menüde yer almasa! Beşiktaş'ta tam otobüs duraklarının arkasında olmasından dolayı ulaşımı çok kolay ve fiyatları elbette çok makul. İlk defa bir şubesine gidip oturup yemek yedim. Ben çıtır pide sevenlerdenim, dolayısıyla siparişi verirken özellikle rica ettim ve gerçekten de çitir çitir pide geldi. Ancak maalesef birlikte gittiğim arkadaşlarım hiç sevmezmiş çıtır pideyi ve tabii ki onların ki de çıtır geldi. Evet suçluyum! Tek ayak üstünde köşeme çekiliyorum! Neyse tadı paket servisten elbette çok daha iyidi neticede beklemeden yeme imkanınız var. Malzemesi bol, porsiyonu tam kıvamındaydı. Başlangıç olarak Lahmacun sipariş etmek istemiştik, ancak garson Lahmacunun Pide'den daha uzun sürdüğünü belirtti, çünkü hamuru taze açılıyormuş.",,RESTAURANT#GENERAL,positive,left_only
"Zeytinyagli yemekleri cok basarili ve her yerde olan klasik yemekler yerine farkli tatlar var. Oldukca da bol kepceden hizmet veriyorlar ve 5cesit zeytinyagli icin 13-14tl oduyorsunuz. ogle yemeklerinde hele de yazin favori yerlerimden,ama maalesef ufak bir mekan oldugu icin yer bulmak zor olabiliyor ama birazcik beklerseniz imkansiz degil",,FOOD#PRICES,positive,left_only
"Zeytinyagli yemekleri cok basarili ve her yerde olan klasik yemekler yerine farkli tatlar var. Oldukca da bol kepceden hizmet veriyorlar ve 5cesit zeytinyagli icin 13-14tl oduyorsunuz. ogle yemeklerinde hele de yazin favori yerlerimden,ama maalesef ufak bir mekan oldugu icin yer bulmak zor olabiliyor ama birazcik beklerseniz imkansiz degil",,FOOD#QUALITY,positive,left_only
"Zeytinyagli yemekleri cok basarili ve her yerde olan klasik yemekler yerine farkli tatlar var. Oldukca da bol kepceden hizmet veriyorlar ve 5cesit zeytinyagli icin 13-14tl oduyorsunuz. ogle yemeklerinde hele de yazin favori yerlerimden,ama maalesef ufak bir mekan oldugu icin yer bulmak zor olabiliyor ama birazcik beklerseniz imkansiz degil",,FOOD#STYLE_OPTIONS,positive,left_only
"Zeytinyagli yemekleri cok basarili ve her yerde olan klasik yemekler yerine farkli tatlar var. Oldukca da bol kepceden hizmet veriyorlar ve 5cesit zeytinyagli icin 13-14tl oduyorsunuz. ogle yemeklerinde hele de yazin favori yerlerimden,ama maalesef ufak bir mekan oldugu icin yer bulmak zor olabiliyor ama birazcik beklerseniz imkansiz degil",,SERVICE#GENERAL,negative,left_only
anzarasi harika... - Burasi haftada bir ugramaya çalistigim ve manzarasina bayildigim bir mekan. Ancak bir seyler yemek için çok iyi denemez. Pastalari 3. sinif pastane mamulleri gibi... Ayrica genelde çok kalabalik olmasi nedeniyle yer kapmak için bayagi bir ugrasmak gerekiyor.,,AMBIENCE#GENERAL,positive,left_only
anzarasi harika... - Burasi haftada bir ugramaya çalistigim ve manzarasina bayildigim bir mekan. Ancak bir seyler yemek için çok iyi denemez. Pastalari 3. sinif pastane mamulleri gibi... Ayrica genelde çok kalabalik olmasi nedeniyle yer kapmak için bayagi bir ugrasmak gerekiyor.,,FOOD#QUALITY,negative,left_only
anzarasi harika... - Burasi haftada bir ugramaya çalistigim ve manzarasina bayildigim bir mekan. Ancak bir seyler yemek için çok iyi denemez. Pastalari 3. sinif pastane mamulleri gibi... Ayrica genelde çok kalabalik olmasi nedeniyle yer kapmak için bayagi bir ugrasmak gerekiyor.,,SERVICE#GENERAL,negative,left_only
"açıkçası çokta tavsiye edilecek bir yer değil bence , press ile yanyana olunca bir orayada bakayim dedim fakat oturmamla kalkmam bir oldu . Sadece Türk kahvesi var ve bir sürü çay çeşidi tadlari belki güzeldir ama hem pahali hem gereksiz bir yer bence",,RESTAURANT#GENERAL,negative,left_only
"açıkçası çokta tavsiye edilecek bir yer değil bence , press ile yanyana olunca bir orayada bakayim dedim fakat oturmamla kalkmam bir oldu . Sadece Türk kahvesi var ve bir sürü çay çeşidi tadlari belki güzeldir ama hem pahali hem gereksiz bir yer bence",,RESTAURANT#PRICES,negative,left_only
beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan. pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor,,AMBIENCE#GENERAL,positive,left_only
beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan. pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor,,FOOD#QUALITY,positive,left_only
beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan. pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor,,LOCATION#GENERAL,positive,left_only
beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan. pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor,,SERVICE#GENERAL,positive,left_only
denız kenarı gıbıdır ancak arada bır arsalık mesafe vardır. ve oradakı koku olayına bır hal care bulamadıkları ıcın yazık olan mekandır. emırgandakı sutısı mumla aratmaktadır.,,AMBIENCE#GENERAL,negative,left_only
dün gidip yeniden kahvalti etme firsati buldugum yer. iki kisi olarak bir kahvalti tabagina ek bir sepet patates ve bir menemen söyledik. ben arkadasim ve 2.5 yasindaki oglum rahatlikla doyduk. bir kahvalti tabagi ile gelen çay ücretsizdi. yukaridaki masaya ek olarak 3 bardak çay ve su dahil 42 tl ücret ödedik. kahvalti tabagi 17.90 tl menemen 10 tl patates 8 tl.,,DRINKS#STYLE_OPTIONS,positive,left_only
dün gidip yeniden kahvalti etme firsati buldugum yer. iki kisi olarak bir kahvalti tabagina ek bir sepet patates ve bir menemen söyledik. ben arkadasim ve 2.5 yasindaki oglum rahatlikla doyduk. bir kahvalti tabagi ile gelen çay ücretsizdi. yukaridaki masaya ek olarak 3 bardak çay ve su dahil 42 tl ücret ödedik. kahvalti tabagi 17.90 tl menemen 10 tl patates 8 tl.,,FOOD#PRICES,neutral,left_only
dün gidip yeniden kahvalti etme firsati buldugum yer. iki kisi olarak bir kahvalti tabagina ek bir sepet patates ve bir menemen söyledik. ben arkadasim ve 2.5 yasindaki oglum rahatlikla doyduk. bir kahvalti tabagi ile gelen çay ücretsizdi. yukaridaki masaya ek olarak 3 bardak çay ve su dahil 42 tl ücret ödedik. kahvalti tabagi 17.90 tl menemen 10 tl patates 8 tl.,,FOOD#STYLE_OPTIONS,positive,left_only
dün gidip yeniden kahvalti etme firsati buldugum yer. iki kisi olarak bir kahvalti tabagina ek bir sepet patates ve bir menemen söyledik. ben arkadasim ve 2.5 yasindaki oglum rahatlikla doyduk. bir kahvalti tabagi ile gelen çay ücretsizdi. yukaridaki masaya ek olarak 3 bardak çay ve su dahil 42 tl ücret ödedik. kahvalti tabagi 17.90 tl menemen 10 tl patates 8 tl.,,RESTAURANT#GENERAL,positive,left_only
dün gidip yeniden kahvalti etme firsati buldugum yer. iki kisi olarak bir kahvalti tabagina ek bir sepet patates ve bir menemen söyledik. ben arkadasim ve 2.5 yasindaki oglum rahatlikla doyduk. bir kahvalti tabagi ile gelen çay ücretsizdi. yukaridaki masaya ek olarak 3 bardak çay ve su dahil 42 tl ücret ödedik. kahvalti tabagi 17.90 tl menemen 10 tl patates 8 tl.,,RESTAURANT#PRICES,neutral,left_only
eskiden daha iyiydi. simdi fabrikasyon . servis . ok yavas. fiyatlar asiri uçmus. artik lezzete degil popülerligine gidiliyor. nusretin yerinde olsam buna üzülürdüm.,,FOOD#QUALITY,negative,left_only
eskiden daha iyiydi. simdi fabrikasyon . servis . ok yavas. fiyatlar asiri uçmus. artik lezzete degil popülerligine gidiliyor. nusretin yerinde olsam buna üzülürdüm.,,RESTAURANT#GENERAL,negative,left_only
eskiden daha iyiydi. simdi fabrikasyon . servis . ok yavas. fiyatlar asiri uçmus. artik lezzete degil popülerligine gidiliyor. nusretin yerinde olsam buna üzülürdüm.,,RESTAURANT#PRICES,negative,left_only
"güzel olan tek sey manzaraydi, evet çocuk oyun alani var bakimsiz servis elemanlari suratsiz, hele omlet yapan bir bayan var ki benim oturdugum masa dibindeydi gelen herkese bir surat bir tavir ben böyle birsey görmedim .",bayan,SERVICE#GENERAL,negative,right_only
"güzel olan tek sey manzaraydi, evet çocuk oyun alani var bakimsiz servis elemanlari suratsiz, hele omlet yapan bir bayan var ki benim oturdugum masa dibindeydi gelen herkese bir surat bir tavir ben böyle birsey görmedim . açik büfe kahvaltisi evet çesit çoktu ancak sunum beni tatmin etmedi, temizlik hijyen hissi uyandirmadi.",,AMBIENCE#GENERAL,positive,left_only
"güzel olan tek sey manzaraydi, evet çocuk oyun alani var bakimsiz servis elemanlari suratsiz, hele omlet yapan bir bayan var ki benim oturdugum masa dibindeydi gelen herkese bir surat bir tavir ben böyle birsey görmedim . açik büfe kahvaltisi evet çesit çoktu ancak sunum beni tatmin etmedi, temizlik hijyen hissi uyandirmadi.",,FOOD#STYLE_OPTIONS,negative,left_only
"güzel olan tek sey manzaraydi, evet çocuk oyun alani var bakimsiz servis elemanlari suratsiz, hele omlet yapan bir bayan var ki benim oturdugum masa dibindeydi gelen herkese bir surat bir tavir ben böyle birsey görmedim . açik büfe kahvaltisi evet çesit çoktu ancak sunum beni tatmin etmedi, temizlik hijyen hissi uyandirmadi.",,SERVICE#GENERAL,negative,left_only
iyi ki gittim de yedim dediğim bir şey yok. hatta aynı şeyleri yediğim diğer güllüoğlu şubeleri bence daha taze ve lezzetliydi. oturma yeri de çok yok. bu kadar meşhur olması bana garip geldi açıkçası.,,AMBIENCE#GENERAL,negative,left_only
iyi ki gittim de yedim dediğim bir şey yok. hatta aynı şeyleri yediğim diğer güllüoğlu şubeleri bence daha taze ve lezzetliydi. oturma yeri de çok yok. bu kadar meşhur olması bana garip geldi açıkçası.,,FOOD#QUALITY,negative,left_only
